"","age","marital_status","juv_fel_count","juv_misd_count","juv_other_count","priors_count","c_charge_degree","c_charge_desc","is_recid","prison_length"
"4146",36,"Single",0,0,0,6,"(F2)","Possession Of MDMA W/I/D/S",0,1410
"4147",52,"Divorced",0,0,0,0,"(F3)","Felony Driving While Lic Suspd",1,195
"4148",52,"Divorced",0,0,0,0,"(F3)","Felony Driving While Lic Suspd",1,1174
"4149",29,"Single",0,0,0,1,"(F3)","arrest case no charge",0,350
"4150",54,"Single",0,0,0,7,"(F3)","Fraudulent Use of Credit Card",0,202
"4151",54,"Single",0,0,0,7,"(F3)","Fraudulent Use of Credit Card",0,276
"4152",27,"Single",0,0,0,0,"(F2)","Neglect Child / Bodily Harm",1,213
"4153",23,"Single",0,0,0,0,"(F7)","Armed Kidnapping",0,1868
"4154",32,"Single",0,0,0,5,"(F3)","arrest case no charge",0,255
"4155",19,"Single",1,2,0,3,"(F1)","arrest case no charge",1,1665
"4156",59,"Single",0,0,0,35,"(F3)","Burglary Structure Unoccup",0,1472
"4157",59,"Single",0,0,0,35,"(F3)","Burglary Structure Unoccup",0,2433
"4158",59,"Single",0,0,0,35,"(F3)","Burglary Structure Unoccup",0,2302
"4159",59,"Single",0,0,0,35,"(F3)","Burglary Structure Unoccup",0,426
"4160",59,"Single",0,0,0,35,"(F3)","Burglary Structure Unoccup",0,1660
"4161",38,"Single",0,0,0,5,"(F3)","arrest case no charge",0,91
"4163",44,"Single",0,0,0,4,"(F1)","Lewd or Lascivious Molestation",0,955
"4164",50,"Divorced",0,0,0,18,"(M1)","Petit Theft $100- $300",1,210
"4165",50,"Divorced",0,0,0,18,"(M1)","Petit Theft $100- $300",1,115
"4166",50,"Divorced",0,0,0,18,"(M1)","Petit Theft $100- $300",1,162
"4167",50,"Divorced",0,0,0,18,"(M1)","Petit Theft $100- $300",1,2
"4168",50,"Divorced",0,0,0,18,"(M1)","Petit Theft $100- $300",1,937
"4169",50,"Divorced",0,0,0,18,"(M1)","Petit Theft $100- $300",1,78
"4170",50,"Divorced",0,0,0,18,"(M1)","Petit Theft $100- $300",1,321
"4171",50,"Divorced",0,0,0,18,"(M1)","Petit Theft $100- $300",1,60
"4172",50,"Divorced",0,0,0,18,"(M1)","Petit Theft $100- $300",1,206
"4173",49,"Single",0,0,0,12,"(F3)","Possession Burglary Tools",1,1003
"4174",51,"Single",0,0,0,12,"(F3)","Possession of Cocaine",1,201
"4175",51,"Single",0,0,0,12,"(F3)","Possession of Cocaine",1,212
"4176",51,"Single",0,0,0,12,"(F3)","Possession of Cocaine",1,2591
"4177",51,"Single",0,0,0,12,"(F3)","Possession of Cocaine",1,2237
"4178",51,"Single",0,0,0,12,"(F3)","Possession of Cocaine",1,130
"4179",51,"Single",0,0,0,12,"(F3)","Possession of Cocaine",1,65
"4180",51,"Single",0,0,0,12,"(F3)","Possession of Cocaine",1,957
"4181",41,"Single",2,0,0,18,"(M1)","Unlaw Use False Name/Identity",1,793
"4182",41,"Single",2,0,0,18,"(M1)","Unlaw Use False Name/Identity",1,471
"4183",41,"Single",2,0,0,18,"(M1)","Unlaw Use False Name/Identity",1,360
"4184",41,"Single",2,0,0,18,"(M1)","Unlaw Use False Name/Identity",1,399
"4185",33,"Single",0,0,0,6,"(F3)","Grand Theft in the 3rd Degree",1,193
"4186",33,"Single",0,0,0,6,"(F3)","Grand Theft in the 3rd Degree",1,212
"4187",25,"Single",0,0,0,4,"(F3)","Grand Theft in the 3rd Degree",1,2129
"4188",27,"Single",0,0,0,4,"(F3)","Poss Pyrrolidinovalerophenone",1,228
"4189",30,"Single",0,0,0,9,"(M2)","Petit Theft",1,406
"4190",30,"Single",0,0,0,9,"(M2)","Petit Theft",1,756
"4191",24,"Single",0,0,0,7,"(F3)","arrest case no charge",0,505
"4192",48,"Separated",0,0,3,18,"(F3)","arrest case no charge",1,105
"4193",48,"Separated",0,0,3,18,"(F3)","arrest case no charge",1,1798
"4194",48,"Separated",0,0,3,18,"(F3)","arrest case no charge",1,117
"4195",48,"Separated",0,0,3,18,"(F3)","arrest case no charge",1,418
"4196",48,"Separated",0,0,3,18,"(F3)","arrest case no charge",1,25
"4197",48,"Separated",0,0,3,18,"(F3)","arrest case no charge",1,1355
"4198",48,"Separated",0,0,3,18,"(F3)","arrest case no charge",1,312
"4199",39,"Single",0,0,0,0,"(F3)","Grand Theft (Motor Vehicle)",1,177
"4200",39,"Significant Other",1,0,0,6,"(M1)","Battery",0,131
"4201",39,"Significant Other",1,0,0,6,"(M1)","Battery",0,610
"4202",39,"Significant Other",1,0,0,6,"(M1)","Battery",0,216
"4203",39,"Significant Other",1,0,0,6,"(M1)","Battery",0,548
"4204",40,"Single",0,0,0,16,"(F3)","arrest case no charge",0,206
"4205",40,"Single",0,0,0,16,"(F3)","arrest case no charge",0,1891
"4206",40,"Single",0,0,0,16,"(F3)","arrest case no charge",0,224
"4207",40,"Single",0,0,0,16,"(F3)","arrest case no charge",0,213
"4208",40,"Single",0,0,0,16,"(F3)","arrest case no charge",0,145
"4209",40,"Single",0,0,0,16,"(F3)","arrest case no charge",0,693
"4210",40,"Single",0,0,0,16,"(F3)","arrest case no charge",0,226
"4211",40,"Single",0,0,0,16,"(F3)","arrest case no charge",0,91
"4212",48,"Single",0,0,0,4,"(F3)","arrest case no charge",0,176
"4213",45,"Single",0,0,0,2,"(F7)","Burglary Dwelling Assault/Batt",0,460
"4214",28,"Single",0,0,0,7,"(F3)","arrest case no charge",1,895
"4215",25,"Single",0,1,0,10,"(F2)","arrest case no charge",1,1849
"4216",22,"Single",0,1,0,2,"(F1)","arrest case no charge",0,2066
"4217",27,"Single",0,0,0,1,"(F3)","Possession Burglary Tools",1,458
"4218",21,"Single",1,0,0,4,"(F3)","arrest case no charge",1,448
"4219",35,"Single",0,0,0,23,"(F3)","arrest case no charge",0,1050
"4220",37,"Single",0,0,0,17,"(M1)","Resist/Obstruct W/O Violence",0,244
"4221",37,"Single",0,0,0,17,"(M1)","Resist/Obstruct W/O Violence",0,1558
"4222",37,"Single",0,0,0,17,"(M1)","Resist/Obstruct W/O Violence",0,858
"4223",26,"Single",0,0,0,5,"(M1)","Aggravated Battery",0,34
"4224",39,"Separated",0,0,0,8,"(F3)","Grand Theft in the 3rd Degree",0,609
"4225",43,"Single",0,0,0,10,"(F3)","Possession of Cocaine",0,1236
"4226",43,"Single",0,0,0,10,"(F3)","Possession of Cocaine",0,901
"4227",43,"Single",0,0,0,10,"(F3)","Possession of Cocaine",0,2246
"4228",43,"Single",0,0,0,10,"(F3)","Possession of Cocaine",0,1061
"4229",32,"Single",0,0,0,10,"(F3)","Felony Driving While Lic Suspd",1,264
"4230",32,"Single",0,0,0,18,"(F3)","Grand Theft in the 3rd Degree",0,410
"4231",32,"Single",0,0,0,18,"(F3)","Grand Theft in the 3rd Degree",0,168
"4232",32,"Single",0,0,0,18,"(F3)","Grand Theft in the 3rd Degree",0,358
"4233",51,"Married",0,0,0,3,"(F3)","arrest case no charge",0,938
"4234",51,"Single",0,0,0,3,"(F3)","arrest case no charge",0,938
"4235",40,"Single",0,0,0,15,"(F3)","arrest case no charge",1,3955
"4236",40,"Single",0,0,0,15,"(F3)","arrest case no charge",1,143
"4237",26,"Single",0,0,0,5,"(F2)","Attempted Aggravated Battery",0,461
"4238",34,"Single",0,0,0,12,"(F3)","arrest case no charge",0,1847
"4239",34,"Single",0,0,0,8,"(F3)","Possession of Cocaine",0,552
"4240",51,"Single",1,0,0,10,"(F3)","arrest case no charge",1,588
"4241",51,"Single",1,0,0,10,"(F3)","arrest case no charge",1,38
"4242",51,"Single",1,0,0,10,"(F3)","arrest case no charge",1,606
"4243",51,"Single",1,0,0,10,"(F3)","arrest case no charge",1,192
"4244",51,"Single",1,0,0,10,"(F3)","arrest case no charge",1,0
"4245",51,"Single",1,0,0,10,"(F3)","arrest case no charge",1,270
"4246",51,"Single",1,0,0,10,"(F3)","arrest case no charge",1,646
"4247",51,"Single",1,0,0,10,"(F3)","arrest case no charge",1,304
"4248",33,"Married",0,0,0,6,"(F2)","Burglary Unoccupied Dwelling",0,732
"4249",33,"Married",0,0,0,6,"(F2)","Burglary Unoccupied Dwelling",0,315
"4250",33,"Married",0,0,0,6,"(F2)","Burglary Unoccupied Dwelling",0,305
"4251",37,"Single",0,0,0,9,"(F2)","Poss Cocaine/Intent To Del/Sel",1,501
"4252",37,"Single",0,0,0,9,"(F2)","Poss Cocaine/Intent To Del/Sel",1,169
"4253",37,"Single",0,0,0,9,"(F2)","Poss Cocaine/Intent To Del/Sel",1,34
"4254",28,"Single",0,0,0,5,"(M1)","arrest case no charge",0,518
"4255",28,"Single",0,0,0,5,"(M1)","arrest case no charge",0,298
"4256",37,"Single",0,0,0,1,"(F2)","Burglary Unoccupied Dwelling",0,1490
"4257",25,"Single",0,0,3,6,"(F6)","arrest case no charge",0,2094
"4258",45,"Married",1,0,0,12,"(F3)","arrest case no charge",1,203
"4259",45,"Married",1,0,0,12,"(F3)","arrest case no charge",1,1756
"4260",30,"Single",0,0,0,22,"(F3)","Possession of Cocaine",1,294
"4261",54,"Single",0,0,0,11,"(F3)","Grand Theft (Motor Vehicle)",0,140
"4262",54,"Single",0,0,0,11,"(F3)","Grand Theft (Motor Vehicle)",0,255
"4263",54,"Single",0,0,0,11,"(F3)","Grand Theft (Motor Vehicle)",0,382
"4264",19,"Single",0,0,0,0,"(F3)","Resist Officer w/Violence",1,1490
"4265",21,"Single",0,0,0,2,"(F3)","Grand Theft in the 3rd Degree",1,6
"4266",21,"Single",0,0,0,1,"(F3)","Carrying Concealed Firearm",1,130
"4267",28,"Single",0,0,0,9,"(F1)","arrest case no charge",0,159
"4268",26,"Single",0,0,0,2,"(F3)","arrest case no charge",0,556
"4269",26,"Single",0,0,0,2,"(F3)","arrest case no charge",0,359
"4272",29,"Single",0,0,0,7,"(F3)","Grand Theft in the 3rd Degree",0,442
"4273",29,"Single",0,0,0,7,"(F3)","Grand Theft in the 3rd Degree",0,525
"4274",29,"Single",0,0,0,7,"(F3)","Grand Theft in the 3rd Degree",0,283
"4275",37,"Single",0,1,0,13,"(F2)","Agg Battery Grt/Bod/Harm",1,297
"4276",59,"Single",0,0,0,10,"(F3)","arrest case no charge",1,7474
"4277",59,"Single",0,0,0,10,"(F3)","arrest case no charge",1,528
"4278",59,"Single",0,0,0,10,"(F3)","arrest case no charge",1,555
"4279",59,"Single",0,0,0,10,"(F3)","arrest case no charge",1,144
"4280",59,"Single",0,0,0,10,"(F3)","arrest case no charge",1,1904
"4281",59,"Single",0,0,0,10,"(F3)","arrest case no charge",1,128
"4282",59,"Single",0,0,0,10,"(F3)","arrest case no charge",1,107
"4283",50,"Single",0,0,0,2,"(F3)","Felony Petit Theft",0,524
"4284",50,"Single",0,0,0,2,"(F3)","Felony Petit Theft",0,953
"4285",50,"Single",0,0,0,2,"(F3)","Felony Petit Theft",0,2218
"4286",50,"Single",0,0,0,2,"(F3)","Felony Petit Theft",0,306
"4287",50,"Single",0,0,0,2,"(F3)","Felony Petit Theft",0,134
"4288",22,"Single",0,0,0,1,"(F3)","arrest case no charge",0,615
"4289",33,"Single",0,0,0,5,"(F3)","Aggravated Assault W/Dead Weap",0,1378
"4290",25,"Single",0,0,0,0,"(M1)","Battery",0,928
"4291",32,"Single",0,0,0,2,"(F3)","Uttering a Forged Instrument",0,1714
"4292",31,"Single",0,0,0,6,"(F3)","Felony Driving While Lic Suspd",1,329
"4293",23,"Single",0,0,1,2,"(F2)","Poss of Firearm by Convic Felo",1,1427
"4294",46,"Single",0,0,0,10,"(F3)","Possession of Cocaine",0,435
"4295",30,"Single",0,0,0,14,"(F1)","arrest case no charge",1,1242
"4296",30,"Single",0,0,0,14,"(F1)","arrest case no charge",1,1639
"4297",38,"Single",0,0,0,2,"(F2)","Aggrav Battery w/Deadly Weapon",1,282
"4298",45,"Single",0,0,0,15,"(F3)","Driving While License Revoked",1,117
"4299",45,"Single",0,0,0,15,"(F3)","Driving While License Revoked",1,744
"4300",45,"Single",0,0,0,15,"(F3)","Driving While License Revoked",1,249
"4301",45,"Single",0,0,0,15,"(F3)","Driving While License Revoked",1,628
"4302",45,"Single",0,0,0,15,"(F3)","Driving While License Revoked",1,1242
"4303",45,"Single",0,0,0,15,"(F3)","Driving While License Revoked",1,0
"4304",24,"Single",0,4,0,14,"(F3)","Grand Theft (Motor Vehicle)",1,1828
"4306",38,"Single",0,0,0,14,"(F3)","Possession of Cocaine",1,372
"4307",38,"Single",0,0,0,14,"(F3)","Possession of Cocaine",1,606
"4308",51,"Single",0,0,0,8,"(MO3)","Consume Alcoholic Bev Pub",0,350
"4309",51,"Single",0,0,0,8,"(MO3)","Consume Alcoholic Bev Pub",0,560
"4310",51,"Single",0,0,0,8,"(MO3)","Consume Alcoholic Bev Pub",0,670
"4311",51,"Single",0,0,0,8,"(MO3)","Consume Alcoholic Bev Pub",0,109
"4312",51,"Single",0,0,0,8,"(MO3)","Consume Alcoholic Bev Pub",0,277
"4313",51,"Single",0,0,0,8,"(MO3)","Consume Alcoholic Bev Pub",0,296
"4314",51,"Single",0,0,0,8,"(MO3)","Consume Alcoholic Bev Pub",0,319
"4315",47,"Divorced",0,0,0,8,"(F3)","arrest case no charge",1,910
"4316",51,"Single",0,0,0,21,"(F3)","arrest case no charge",1,143
"4317",51,"Single",0,0,0,21,"(F3)","arrest case no charge",1,653
"4318",51,"Single",0,0,0,21,"(F3)","arrest case no charge",1,553
"4319",51,"Single",0,0,0,21,"(F3)","arrest case no charge",1,292
"4320",51,"Single",0,0,0,21,"(F3)","arrest case no charge",1,489
"4321",51,"Single",0,0,0,21,"(F3)","arrest case no charge",1,1175
"4322",51,"Single",0,0,0,21,"(F3)","arrest case no charge",1,779
"4323",34,"Single",0,2,1,19,"(F3)","False Ownership Info/Pawn Item",1,590
"4324",34,"Single",0,2,1,19,"(F3)","False Ownership Info/Pawn Item",1,956
"4325",52,"Single",0,0,0,15,"(M1)","Driving Under The Influence",1,914
"4326",52,"Single",0,0,0,15,"(M1)","Driving Under The Influence",1,279
"4327",52,"Single",0,0,0,15,"(M1)","Driving Under The Influence",1,252
"4328",52,"Single",0,0,0,15,"(M1)","Driving Under The Influence",1,747
"4329",25,"Single",1,0,0,5,"(F3)","Poss Pyrrolidinovalerophenone W/I/D/S",0,345
"4330",25,"Single",1,0,0,5,"(F3)","Poss Pyrrolidinovalerophenone W/I/D/S",0,1490
"4331",24,"Single",1,0,1,9,"(F3)","arrest case no charge",0,259
"4332",33,"Single",0,3,2,6,"(M2)","arrest case no charge",0,258
"4333",54,"Single",0,0,0,4,"(M1)","Battery",1,134
"4334",54,"Single",0,0,0,4,"(M1)","Battery",1,179
"4335",54,"Single",0,0,0,4,"(M1)","Battery",1,303
"4336",30,"Significant Other",0,0,0,1,"(M1)","Possess Cannabis/20 Grams Or Less",0,358
"4337",28,"Single",0,0,0,8,"(F3)","Uttering a Forged Instrument",1,1954
"4338",44,"Single",0,0,0,6,"(F3)","arrest case no charge",1,166
"4339",44,"Single",0,0,0,6,"(F3)","arrest case no charge",1,134
"4340",21,"Single",0,2,6,8,"(F2)","arrest case no charge",1,1646
"4341",50,"Single",0,0,0,7,"(F3)","Possession of Cocaine",0,738
"4342",50,"Single",0,0,0,7,"(F3)","Possession of Cocaine",0,1430
"4343",50,"Single",0,0,0,7,"(F3)","Possession of Cocaine",0,133
"4344",52,"Single",0,0,0,3,"(F1)","arrest case no charge",0,492
"4345",27,"Single",0,0,0,0,"(F3)","Uttering Forged Bills",1,2106
"4346",27,"Single",0,0,0,0,"(F3)","Uttering Forged Bills",1,258
"4347",37,"Single",0,0,0,1,"(F3)","Felony Petit Theft",0,324
"4348",37,"Single",0,0,0,1,"(F3)","Felony Petit Theft",0,2
"4349",43,"Single",0,0,0,6,"(M1)","Battery",0,323
"4350",43,"Single",0,0,0,6,"(M1)","Battery",0,440
"4351",32,"Single",0,0,0,4,"(F3)","Deliver 3,4 Methylenediox",1,1400
"4352",32,"Single",0,0,0,4,"(F3)","Deliver 3,4 Methylenediox",1,1721
"4353",26,"Single",0,0,0,6,"(M1)","Battery",0,1835
"4354",50,"Single",0,0,0,6,"(F2)","arrest case no charge",0,773
"4355",50,"Single",0,0,0,6,"(F2)","arrest case no charge",0,1991
"4356",50,"Single",0,0,0,6,"(F2)","arrest case no charge",0,1305
"4357",50,"Single",0,0,0,6,"(F2)","arrest case no charge",0,304
"4358",26,"Single",1,3,0,24,"(M1)","Resist/Obstruct W/O Violence",1,370
"4359",26,"Single",1,3,0,24,"(M1)","Resist/Obstruct W/O Violence",1,1588
"4360",45,"Single",0,0,0,16,"(F3)","arrest case no charge",0,621
"4361",45,"Married",0,0,0,16,"(F3)","arrest case no charge",0,621
"4362",45,"Divorced",0,0,0,16,"(F3)","arrest case no charge",0,621
"4363",45,"Single",0,0,0,16,"(F3)","arrest case no charge",0,339
"4364",45,"Married",0,0,0,16,"(F3)","arrest case no charge",0,339
"4365",45,"Divorced",0,0,0,16,"(F3)","arrest case no charge",0,339
"4366",45,"Separated",0,0,0,8,"(F2)","arrest case no charge",1,181
"4367",45,"Single",0,0,0,8,"(F2)","arrest case no charge",1,181
"4368",45,"Separated",0,0,0,8,"(F2)","arrest case no charge",1,1378
"4369",45,"Single",0,0,0,8,"(F2)","arrest case no charge",1,1378
"4370",45,"Separated",0,0,0,8,"(F2)","arrest case no charge",1,2086
"4371",45,"Single",0,0,0,8,"(F2)","arrest case no charge",1,2086
"4372",32,"Single",0,0,0,11,"(M2)","arrest case no charge",1,128
"4373",32,"Single",0,0,0,11,"(M2)","arrest case no charge",1,323
"4374",32,"Single",0,0,0,11,"(M2)","arrest case no charge",1,677
"4375",34,"Single",0,1,0,20,"(F3)","Possession of Cocaine",1,132
"4376",34,"Single",0,1,0,20,"(F3)","Possession of Cocaine",1,612
"4377",34,"Single",0,1,0,20,"(F3)","Possession of Cocaine",1,487
"4378",34,"Single",0,1,0,20,"(F3)","Possession of Cocaine",1,1006
"4379",41,"Single",0,0,0,8,"(F3)","Possession of Cocaine",1,1402
"4380",41,"Single",0,0,0,8,"(F3)","Possession of Cocaine",1,989
"4381",21,"Single",0,2,1,2,"(F3)","Grand Theft (Motor Vehicle)",1,1532
"4382",39,"Single",0,2,0,22,"(F3)","Possession of Cocaine",1,786
"4383",39,"Single",0,2,0,22,"(F3)","Possession of Cocaine",1,521
"4384",39,"Single",0,2,0,22,"(F3)","Possession of Cocaine",1,1467
"4385",39,"Single",0,2,0,22,"(F3)","Possession of Cocaine",1,438
"4386",54,"Single",0,0,0,8,"(F3)","Felony Petit Theft",0,133
"4387",55,"Single",0,0,0,9,"(MO3)","arrest case no charge",1,1569
"4388",57,"Single",0,0,0,20,"(M2)","arrest case no charge",0,876
"4389",57,"Single",0,0,0,20,"(M2)","arrest case no charge",0,393
"4390",57,"Single",0,0,0,20,"(M2)","arrest case no charge",0,878
"4391",57,"Single",0,0,0,20,"(M2)","arrest case no charge",0,1686
"4392",57,"Single",0,0,0,20,"(M2)","arrest case no charge",0,135
"4393",57,"Single",0,0,0,20,"(M2)","arrest case no charge",0,526
"4394",57,"Single",0,0,0,20,"(M2)","arrest case no charge",0,373
"4395",57,"Single",0,0,0,20,"(M2)","arrest case no charge",0,173
"4396",57,"Single",0,0,0,20,"(M2)","arrest case no charge",0,222
"4397",57,"Single",0,0,0,20,"(M2)","arrest case no charge",0,130
"4398",57,"Single",0,0,0,20,"(M2)","arrest case no charge",0,145
"4399",29,"Single",0,1,0,16,"(F3)","Possession of Cocaine",0,1668
"4400",27,"Single",0,0,0,6,"(F3)","Grand Theft Dwell Property",0,1856
"4401",21,"Single",0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",1,1511
"4402",22,"Single",0,4,0,7,"(F2)","arrest case no charge",1,1952
"4403",58,"Single",0,0,0,5,"(M1)","Battery",0,1498
"4404",58,"Single",0,0,0,5,"(M1)","Battery",0,350
"4405",58,"Single",0,0,0,5,"(M1)","Battery",0,177
"4406",36,"Single",0,0,0,12,"(F3)","arrest case no charge",0,82
"4407",36,"Single",0,0,0,12,"(F3)","arrest case no charge",0,976
"4408",38,"Single",0,0,0,0,"(F3)","Poss Pyrrolidinovalerophenone",0,103
"4409",26,"Single",0,0,0,6,"(F3)","Grand Theft in the 3rd Degree",0,1693
"4410",24,"Single",0,3,2,8,"(F2)","Aggravated Battery / Pregnant",0,22
"4411",24,"Single",0,3,2,8,"(F2)","Aggravated Battery / Pregnant",0,620
"4412",29,"Single",0,0,0,11,"(F3)","Driving While License Revoked",1,410
"4413",29,"Single",0,0,0,11,"(F3)","Driving While License Revoked",1,562
"4414",29,"Single",0,0,3,9,"(M1)","Petit Theft $100- $300",1,1158
"4415",29,"Single",0,0,3,9,"(M1)","Petit Theft $100- $300",1,557
"4416",32,"Single",0,0,0,3,"(F3)","Possession of Cocaine",1,1394
"4417",36,"Single",0,0,0,2,"(F2)","arrest case no charge",0,659
"4418",38,"Single",1,0,0,8,"(M2)","Disorderly Conduct",0,864
"4419",38,"Single",1,0,0,8,"(M2)","Disorderly Conduct",0,1641
"4420",22,"Single",0,0,0,2,"(F3)","Grand Theft Dwell Property",1,2108
"4421",28,"Single",1,0,1,11,"(F3)","Possession of Cocaine",1,474
"4422",28,"Single",1,0,1,11,"(F3)","Possession of Cocaine",1,210
"4423",28,"Single",1,0,1,11,"(F3)","Possession of Cocaine",1,3
"4424",59,"Divorced",0,0,0,8,"(F3)","Possession of Cocaine",1,167
"4425",59,"Divorced",0,0,0,8,"(F3)","Possession of Cocaine",1,243
"4426",59,"Divorced",0,0,0,8,"(F3)","Possession of Cocaine",1,124
"4427",59,"Divorced",0,0,0,8,"(F3)","Possession of Cocaine",1,167
"4428",35,"Single",0,1,0,17,"(M1)","Battery",1,349
"4429",35,"Single",0,1,0,17,"(M1)","Battery",1,510
"4430",35,"Single",0,0,0,3,"(MO3)","Trespass",0,349
"4431",35,"Single",0,0,0,3,"(MO3)","Trespass",0,870
"4432",35,"Single",0,0,0,3,"(MO3)","Trespass",0,296
"4433",35,"Single",0,0,0,3,"(MO3)","Trespass",0,552
"4434",29,"Single",3,0,1,4,"(F2)","Burglary Unoccupied Dwelling",0,689
"4435",38,"Single",0,0,0,2,"(F3)","arrest case no charge",0,327
"4436",35,"Single",0,0,0,11,"(F3)","Felony Driving While Lic Suspd",0,278
"4437",35,"Single",0,0,0,11,"(F3)","Felony Driving While Lic Suspd",0,343
"4438",27,"Significant Other",0,0,0,3,"(F2)","Possession Of Methamphetamine",0,1504
"4439",25,"Single",0,0,0,1,"(M1)","Battery",1,1504
"4440",31,"Single",0,0,0,4,"(F3)","arrest case no charge",0,718
"4441",41,"Single",1,1,0,24,"(F3)","Possession of Cocaine",1,543
"4442",41,"Single",1,1,0,24,"(F3)","Possession of Cocaine",1,166
"4443",41,"Single",1,1,0,24,"(F3)","Possession of Cocaine",1,330
"4444",41,"Single",1,1,0,24,"(F3)","Possession of Cocaine",1,342
"4445",41,"Single",1,1,0,24,"(F3)","Possession of Cocaine",1,173
"4446",41,"Single",1,1,0,24,"(F3)","Possession of Cocaine",1,116
"4447",41,"Single",1,1,0,24,"(F3)","Possession of Cocaine",1,84
"4448",41,"Single",1,1,0,24,"(F3)","Possession of Cocaine",1,318
"4449",41,"Single",1,1,0,24,"(F3)","Possession of Cocaine",1,296
"4450",33,"Single",0,3,1,21,"(F3)","Poss Pyrrolidinovalerophenone",0,339
"4451",33,"Single",0,3,1,21,"(F3)","Poss Pyrrolidinovalerophenone",0,453
"4452",33,"Single",0,0,0,5,"(F3)","Use of Anti-Shoplifting Device",1,1518
"4453",27,"Single",0,0,0,0,"(F3)","Driving While License Revoked",1,200
"4454",23,"Widowed",0,0,0,3,"(F2)","arrest case no charge",0,477
"4455",26,"Single",0,0,0,0,"(F3)","Possession of Cocaine",0,605
"4456",26,"Single",0,0,0,0,"(F3)","Possession of Cocaine",0,373
"4457",32,"Single",1,1,0,20,"(F3)","arrest case no charge",0,61
"4458",32,"Single",1,1,0,20,"(F3)","arrest case no charge",0,252
"4459",32,"Single",0,0,0,6,"(F3)","Grand Theft in the 3rd Degree",1,712
"4460",32,"Single",0,0,0,6,"(F3)","Grand Theft in the 3rd Degree",1,1534
"4461",38,"Single",0,0,1,10,"(F1)","Robbery / Weapon",1,919
"4462",52,"Single",0,0,0,11,"(F3)","arrest case no charge",0,29
"4463",52,"Single",0,0,0,11,"(F3)","arrest case no charge",0,216
"4464",52,"Single",0,0,0,11,"(F3)","arrest case no charge",0,342
"4465",52,"Single",0,0,0,11,"(F3)","arrest case no charge",0,440
"4466",37,"Married",0,0,0,8,"(M1)","Opert With Susp DL 2nd Offens",1,750
"4467",39,"Single",0,0,0,5,"(M2)","Prowling/Loitering",0,728
"4468",39,"Single",0,0,0,5,"(M2)","Prowling/Loitering",0,2414
"4469",39,"Single",0,0,0,5,"(M2)","Prowling/Loitering",0,1730
"4470",22,"Single",0,0,0,1,"(M1)","Resist/Obstruct W/O Violence",1,2036
"4471",28,"Single",0,0,0,1,"(F3)","Possession of Cannabis",1,1430
"4472",40,"Single",0,0,0,4,"(F3)","arrest case no charge",0,1793
"4473",40,"Single",0,0,0,4,"(F3)","arrest case no charge",0,233
"4474",40,"Single",0,0,0,4,"(F3)","arrest case no charge",0,300
"4475",38,"Single",0,0,0,4,"(F3)","Tampering With Physical Evidence",1,1563
"4476",30,"Single",0,0,0,18,"(M1)","Resist/Obstruct W/O Violence",1,176
"4477",30,"Single",0,0,0,18,"(M1)","Resist/Obstruct W/O Violence",1,241
"4478",30,"Single",0,0,0,18,"(M1)","Resist/Obstruct W/O Violence",1,260
"4479",54,"Married",0,0,0,4,"(F1)","Sex Batt Faml/Cust Vict 12-17Y",1,1716
"4480",54,"Married",0,0,0,4,"(F1)","Sex Batt Faml/Cust Vict 12-17Y",1,376
"4481",54,"Married",0,0,0,4,"(F1)","Sex Batt Faml/Cust Vict 12-17Y",1,569
"4482",54,"Single",0,0,0,3,"(F3)","arrest case no charge",1,1464
"4483",60,"Single",0,0,0,2,"(F3)","Possession of Cocaine",0,536
"4484",60,"Single",0,0,0,2,"(F3)","Possession of Cocaine",0,436
"4485",60,"Single",0,0,0,2,"(F3)","Possession of Cocaine",0,426
"4486",60,"Single",0,0,0,2,"(F3)","Possession of Cocaine",0,3207
"4487",60,"Single",0,0,0,2,"(F3)","Possession of Cocaine",0,600
"4488",60,"Single",0,0,0,2,"(F3)","Possession of Cocaine",0,310
"4489",60,"Single",0,0,0,2,"(F3)","Possession of Cocaine",0,318
"4490",60,"Single",0,0,0,2,"(F3)","Possession of Cocaine",0,757
"4491",32,"Single",1,1,0,10,"(F3)","Felony Battery (Dom Strang)",1,2259
"4492",32,"Single",1,1,0,10,"(F3)","Felony Battery (Dom Strang)",1,352
"4493",24,"Single",0,0,0,5,"(F2)","Strong Armed  Robbery",1,1415
"4494",54,"Single",0,0,0,12,"(F3)","Possession of Cocaine",0,436
"4495",54,"Single",0,0,0,12,"(F3)","Possession of Cocaine",0,91
"4496",54,"Single",0,0,0,12,"(F3)","Possession of Cocaine",0,1435
"4497",54,"Single",0,0,0,12,"(F3)","Possession of Cocaine",0,294
"4498",54,"Single",0,0,0,12,"(F3)","Possession of Cocaine",0,7
"4499",31,"Single",0,0,1,16,"(F3)","Attempted Robbery  No Weapon",0,445
"4500",32,"Single",0,0,0,9,"(M1)","Trespass Other Struct/Conve",1,1916
"4501",53,"Single",0,0,0,13,"(F3)","arrest case no charge",0,67
"4502",53,"Single",0,0,0,13,"(F3)","arrest case no charge",0,331
"4503",53,"Single",0,0,0,13,"(F3)","arrest case no charge",0,351
"4504",53,"Single",0,0,0,13,"(F3)","arrest case no charge",0,712
